age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
30;management;married;secondary;no;5304;yes;no;cellular;14;jul;227;4;-1;0;failure;no
33;services;married;tertiary;no;1560;yes;no;cellular;23;may;114;3;60;0;unknown;no
60;services;married;tertiary;no;-3000;yes;no;cellular;13;may;124;3;-1;0;unknown;no
56;blue-collar;married;primary;no;-2339;no;no;cellular;27;aug;227;2;-1;0;unknown;no
35;management;married;primary;no;9622;yes;no;unknown;19;may;252;2;-1;0;unknown;no
18;technician;divorced;secondary;no;1756;yes;no;cellular;19;may;149;2;-1;0;unknown;yes
38;management;married;primary;no;4202;no;no;cellular;16;oct;184;1;-1;0;failure;no
29;unemployed;married;secondary;no;424;no;no;cellular;22;jun;1299;4;-1;0;unknown;yes
35;management;married;primary;no;-1663;yes;no;unknown;21;sep;819;3;-1;0;unknown;yes
29;blue-collar;single;secondary;no;-93;no;yes;unknown;19;may;319;5;-1;0;unknown;no
23;housemaid;married;primary;yes;1734;yes;no;cellular;1;may;45;4;-1;0;unknown;no
61;technician;married;secondary;no;-30;yes;no;telephone;10;may;116;1;183;1;unknown;no
33;blue-collar;married;tertiary;no;7105;yes;yes;telephone;2;dec;558;2;-1;0;unknown;no
56;technician;married;secondary;no;-498;no;yes;cellular;15;nov;143;2;-1;0;unknown;no
38;technician;married;unknown;no;-1814;no;yes;cellular;19;dec;808;1;-1;0;unknown;yes
28;entrepreneur;married;tertiary;no;3776;yes;no;cellular;4;may;174;3;-1;0;unknown;no
46;admin.;married;secondary;yes;4146;no;no;cellular;21;aug;514;2;-1;0;unknown;yes
36;services;married;primary;no;1439;yes;no;telephone;26;may;9;7;-1;0;unknown;no
38;blue-collar;married;tertiary;no;-456;no;no;cellular;25;jun;148;1;-1;0;unknown;no
42;student;single;tertiary;no;-3000;no;no;cellular;4;sep;313;1;-1;0;unknown;yes
32;management;married;tertiary;no;5012;yes;no;unknown;12;may;517;2;-1;0;unknown;no
23;management;married;primary;no;3955;yes;no;cellular;25;may;244;2;-1;0;success;yes
40;student;married;unknown;no;30;no;no;cellular;21;may;49;3;136;2;unknown;no
51;housemaid;divorced;secondary;no;1528;yes;no;cellular;19;aug;564;3;-1;0;unknown;yes
31;management;married;tertiary;no;669;no;no;cellular;23;may;222;2;31;1;unknown;yes
42;housemaid;married;tertiary;no;6236;yes;no;cellular;24;may;29;2;313;2;other;no
57;housemaid;single;secondary;no;-1763;no;yes;unknown;9;dec;162;4;-1;0;unknown;no
40;management;married;tertiary;no;-510;yes;no;cellular;25;may;312;3;-1;0;failure;yes
41;technician;married;secondary;no;-800;yes;no;telephone;22;may;155;4;109;3;unknown;no
41;housemaid;married;unknown;no;2280;yes;no;cellular;16;jul;532;1;-1;0;failure;no
33;management;single;secondary;no;1518;no;no;cellular;15;aug;143;2;-1;0;unknown;yes
30;self-employed;married;unknown;no;1950;yes;yes;unknown;9;feb;227;2;-1;0;success;no
30;blue-collar;single;primary;no;-1291;yes;no;cellular;19;jul;61;3;-1;0;unknown;no
45;blue-collar;divorced;tertiary;no;5804;no;no;unknown;18;feb;186;2;-1;0;unknown;yes
49;technician;married;secondary;no;-12;no;no;unknown;21;jun;65;1;-1;0;unknown;no
49;services;married;secondary;no;4912;yes;no;cellular;7;may;66;1;-1;0;other;no
36;management;married;secondary;no;10767;no;no;cellular;27;may;85;4;-1;0;failure;no
53;retired;married;tertiary;no;-1270;no;no;telephone;16;jun;11;4;-1;0;unknown;no
44;admin.;married;secondary;no;2377;yes;no;unknown;15;dec;46;1;-1;0;unknown;no
41;retired;divorced;secondary;no;955;yes;no;cellular;23;aug;143;3;-1;0;unknown;no
18;management;single;secondary;no;7442;no;no;cellular;11;dec;36;4;-1;0;success;yes
32;management;single;unknown;no;508;no;no;cellular;6;jul;37;2;-1;0;unknown;yes
24;entrepreneur;married;primary;no;2096;yes;no;cellular;3;jan;894;4;-1;0;unknown;no
47;admin.;single;secondary;no;2030;yes;no;unknown;14;may;144;1;254;1;unknown;no
42;blue-collar;divorced;secondary;no;1048;yes;no;cellular;6;nov;134;4;-1;0;unknown;no
29;technician;single;secondary;no;3616;no;no;cellular;17;jul;81;2;-1;0;unknown;yes
44;management;married;secondary;no;1630;yes;no;cellular;19;dec;186;2;-1;0;unknown;no
25;management;single;secondary;no;2795;yes;yes;cellular;18;may;235;5;-1;0;unknown;no
29;admin.;married;tertiary;no;1990;no;no;cellular;20;may;140;1;-1;0;unknown;no
33;admin.;married;tertiary;no;-463;no;no;cellular;16;may;130;4;-1;0;unknown;yes
46;services;married;secondary;no;543;yes;no;cellular;24;may;313;1;-1;0;failure;no
56;management;single;primary;no;3016;yes;no;cellular;3;may;777;2;31;1;unknown;no
34;management;single;tertiary;no;3004;yes;no;cellular;6;may;546;3;207;2;unknown;yes
55;blue-collar;married;secondary;no;5085;yes;no;cellular;26;jul;32;2;-1;0;unknown;no
41;services;married;tertiary;no;6927;no;no;unknown;17;may;274;3;-1;0;unknown;yes
43;blue-collar;married;secondary;no;-213;no;no;unknown;20;mar;1;3;-1;0;other;no
40;blue-collar;married;secondary;no;1754;yes;yes;cellular;5;jul;260;3;-1;0;unknown;no
38;management;married;secondary;no;769;yes;no;cellular;21;jun;162;2;-1;0;unknown;no
45;blue-collar;married;tertiary;no;-1971;yes;no;unknown;16;jun;175;4;-1;0;unknown;no
49;blue-collar;single;primary;no;3043;no;no;cellular;17;jun;230;3;81;0;success;no
31;retired;married;secondary;no;3683;yes;no;unknown;16;nov;352;2;-1;0;unknown;yes
38;self-employed;married;primary;no;-1880;no;no;unknown;25;jun;339;6;-1;0;unknown;no
59;technician;married;tertiary;no;226;no;no;cellular;21;dec;11;2;355;0;unknown;no
42;management;divorced;tertiary;no;-66;yes;no;cellular;9;jun;346;3;-1;0;unknown;no
44;admin.;single;secondary;no;-3000;no;yes;cellular;7;may;460;5;-1;0;unknown;yes
53;blue-collar;single;secondary;no;1240;no;yes;cellular;5;may;18;6;-1;0;unknown;no
35;unemployed;married;tertiary;no;-2085;no;no;unknown;9;jun;101;5;-1;0;unknown;no
40;management;married;secondary;no;1826;no;no;unknown;21;jun;408;3;-1;0;unknown;yes
49;services;married;secondary;no;2157;yes;no;cellular;10;jul;176;3;-1;0;unknown;yes
54;admin.;single;secondary;no;2529;yes;yes;cellular;25;may;308;5;-1;0;unknown;no
18;management;divorced;tertiary;no;2673;no;no;cellular;21;jul;181;3;231;1;unknown;no
32;admin.;single;primary;no;5942;no;no;cellular;1;aug;994;3;-1;0;unknown;yes
30;management;single;tertiary;no;-1075;no;no;cellular;7;jul;715;2;-1;0;success;yes
39;technician;single;secondary;no;-925;yes;no;unknown;21;jun;85;4;-1;0;unknown;no
30;unemployed;married;primary;no;3315;no;yes;cellular;5;dec;126;2;-1;0;unknown;yes
48;management;divorced;tertiary;no;954;yes;no;cellular;6;may;146;1;-1;0;unknown;no
42;management;married;secondary;no;4725;yes;yes;cellular;6;apr;28;1;-1;0;unknown;yes
50;technician;married;primary;no;3035;yes;no;cellular;23;sep;134;2;-1;0;unknown;yes
51;self-employed;married;secondary;no;7104;yes;no;cellular;28;may;387;1;-1;0;unknown;no
48;admin.;married;tertiary;no;1076;yes;no;cellular;15;aug;487;5;383;2;failure;yes
37;management;married;tertiary;no;-3000;no;no;cellular;8;may;564;2;-1;0;unknown;yes
42;blue-collar;married;unknown;no;2371;yes;no;unknown;1;jan;3;4;-1;0;failure;no
35;management;married;tertiary;no;1134;yes;no;cellular;10;may;404;2;-1;0;unknown;no
25;management;married;primary;no;2953;yes;no;cellular;27;may;181;1;-1;0;unknown;no
51;management;married;secondary;no;3337;yes;no;unknown;3;apr;60;1;-1;0;unknown;no
40;entrepreneur;married;tertiary;no;-253;no;no;unknown;22;may;179;2;361;4;unknown;no
24;blue-collar;married;secondary;no;-1677;yes;yes;cellular;16;aug;483;2;-1;0;failure;no
46;management;married;secondary;no;912;yes;no;cellular;1;aug;148;2;-1;0;unknown;yes
38;technician;single;secondary;no;-3000;no;no;unknown;16;aug;1209;3;-1;0;unknown;yes
18;self-employed;single;secondary;no;1592;no;yes;cellular;14;oct;249;1;-1;0;unknown;no
25;entrepreneur;single;tertiary;no;127;no;no;cellular;5;may;174;3;87;0;unknown;yes
33;technician;single;secondary;no;3935;no;no;cellular;16;oct;90;1;-1;0;unknown;no
43;technician;married;secondary;no;-3000;no;no;cellular;21;jun;2;2;-1;0;unknown;yes
49;blue-collar;single;unknown;no;1369;yes;no;cellular;26;jun;245;2;-1;0;success;yes
49;admin.;married;secondary;no;6078;no;no;cellular;25;aug;224;2;241;0;unknown;yes
47;services;married;secondary;no;3376;no;yes;unknown;11;may;189;2;-1;0;failure;no
40;technician;single;secondary;no;4292;no;no;unknown;18;aug;200;1;-1;0;success;yes
59;unemployed;married;tertiary;no;2369;no;no;unknown;7;may;482;3;-1;0;failure;no
48;technician;single;tertiary;no;-3000;no;no;cellular;25;apr;99;2;-1;0;unknown;yes
43;retired;single;tertiary;no;1849;yes;no;cellular;8;apr;207;4;-1;0;unknown;no
47;management;single;tertiary;no;2575;yes;no;unknown;17;may;296;2;-1;0;unknown;yes
36;admin.;divorced;secondary;no;-1884;no;no;cellular;14;nov;61;2;-1;0;unknown;no
40;blue-collar;married;tertiary;no;970;yes;no;cellular;17;dec;672;1;-1;0;unknown;no
18;management;married;tertiary;no;-3000;yes;no;cellular;12;may;347;2;-1;0;unknown;yes
36;retired;married;secondary;no;347;no;no;cellular;18;may;14;1;-1;0;unknown;no
60;management;married;primary;no;40;yes;no;cellular;1;may;520;2;351;2;unknown;no
42;services;single;unknown;no;5556;yes;no;cellular;24;sep;690;2;-1;0;failure;yes
42;blue-collar;single;tertiary;no;-459;no;no;unknown;7;may;410;2;-1;0;unknown;yes
51;management;single;tertiary;no;550;no;yes;cellular;6;dec;144;3;-1;0;unknown;no
44;admin.;married;tertiary;yes;1112;yes;yes;unknown;15;jul;1347;4;-1;0;unknown;no
32;management;married;secondary;no;-420;no;no;unknown;18;nov;34;5;357;0;unknown;no
41;services;married;secondary;no;3509;yes;no;cellular;11;jun;199;2;-1;0;failure;no
28;services;married;secondary;no;-3000;yes;no;unknown;25;jul;48;1;-1;0;unknown;no
43;unknown;divorced;primary;no;4759;yes;no;telephone;17;jul;150;4;-1;0;unknown;no
31;blue-collar;married;tertiary;no;1314;no;no;cellular;1;sep;682;2;-1;0;unknown;yes
51;management;married;secondary;no;5254;yes;no;cellular;2;sep;411;2;-1;0;unknown;no
35;blue-collar;married;secondary;no;-3000;yes;yes;cellular;7;jul;396;4;-1;0;unknown;no
31;management;single;secondary;no;-3000;no;no;cellular;10;jul;113;1;-1;0;success;yes
39;technician;single;secondary;no;474;yes;no;cellular;14;dec;707;6;-1;0;unknown;yes
45;services;married;secondary;no;2867;no;yes;cellular;12;dec;119;1;-1;0;success;yes
27;technician;married;secondary;no;-314;no;yes;cellular;17;jul;10;6;-1;0;success;yes
35;blue-collar;married;secondary;no;3101;no;no;cellular;14;jan;264;2;170;0;failure;no
42;technician;married;secondary;no;4293;no;no;cellular;19;apr;117;2;-1;0;unknown;yes
55;admin.;single;unknown;no;3347;yes;no;cellular;10;oct;43;1;-1;0;unknown;no
18;technician;single;secondary;no;1659;yes;no;unknown;24;mar;709;3;-1;0;unknown;yes
47;blue-collar;married;secondary;no;1636;no;no;cellular;12;may;263;2;-1;0;unknown;no
36;blue-collar;married;secondary;no;-494;no;no;unknown;7;may;733;1;-1;0;unknown;yes
35;management;divorced;secondary;no;1183;yes;yes;cellular;8;jul;227;4;-1;0;failure;no
33;technician;married;secondary;no;-1722;no;no;cellular;13;jul;17;2;-1;0;failure;yes
36;admin.;single;tertiary;no;-1004;yes;no;cellular;28;may;7;1;-1;0;unknown;no
47;entrepreneur;married;tertiary;no;2893;no;yes;cellular;6;may;600;1;-1;0;unknown;yes
35;technician;married;secondary;no;-38;no;no;unknown;8;aug;10;2;-1;0;failure;no
59;management;married;secondary;no;-862;no;no;cellular;5;dec;248;1;-1;0;unknown;yes
47;blue-collar;married;tertiary;no;2697;no;no;cellular;9;feb;91;1;-1;0;unknown;no
43;management;divorced;tertiary;no;2489;no;yes;cellular;26;apr;302;4;-1;0;unknown;no
39;housemaid;married;tertiary;no;704;yes;no;cellular;11;jul;87;2;-1;0;unknown;yes
54;technician;married;primary;no;903;no;no;unknown;13;aug;9;2;-1;0;unknown;no
55;services;married;secondary;no;2597;no;no;cellular;1;aug;341;4;-1;0;unknown;yes
28;management;married;secondary;no;4256;no;no;unknown;7;aug;96;2;-1;0;unknown;yes
33;unemployed;married;secondary;no;1953;no;yes;cellular;6;nov;208;1;-1;0;unknown;no
47;management;married;secondary;no;-2226;yes;no;cellular;8;may;386;8;-1;0;unknown;yes
51;admin.;single;secondary;no;685;no;no;cellular;2;apr;315;6;-1;0;unknown;no
37;blue-collar;married;secondary;no;128;no;yes;cellular;17;jul;111;4;243;2;unknown;yes
32;management;married;tertiary;no;-1808;yes;yes;unknown;17;sep;358;3;-1;0;unknown;no
41;blue-collar;divorced;tertiary;no;2843;yes;yes;cellular;18;jul;675;4;-1;0;unknown;no
57;technician;married;secondary;no;3074;no;no;cellular;21;dec;244;1;-1;0;unknown;no
41;services;divorced;tertiary;no;3528;yes;no;unknown;7;aug;316;4;51;3;unknown;yes
27;blue-collar;married;primary;no;-1622;yes;no;cellular;15;jul;522;4;-1;0;unknown;no
42;management;divorced;tertiary;no;1822;yes;no;cellular;13;feb;482;1;-1;0;success;yes
49;services;single;secondary;no;1331;no;no;cellular;25;apr;112;1;-1;0;failure;no
39;technician;single;primary;no;2272;no;no;cellular;20;aug;1245;4;-1;0;unknown;yes
54;technician;divorced;secondary;no;1739;yes;yes;cellular;25;may;7;4;-1;0;unknown;no
50;management;married;secondary;no;1312;no;no;cellular;14;jan;1123;3;51;2;unknown;yes
40;student;divorced;tertiary;no;951;no;yes;unknown;27;dec;73;5;-1;0;unknown;no
41;management;married;secondary;no;4670;yes;no;cellular;15;nov;150;6;-1;0;unknown;no
20;management;married;secondary;no;-1235;yes;no;unknown;3;may;559;4;384;1;failure;yes
54;blue-collar;married;secondary;no;830;no;no;cellular;28;aug;72;1;-1;0;unknown;no
37;blue-collar;married;secondary;no;4594;yes;no;cellular;6;feb;66;6;-1;0;unknown;no
36;management;married;secondary;no;-1083;no;no;telephone;9;may;267;5;-1;0;unknown;no
34;blue-collar;married;tertiary;no;-930;yes;no;unknown;27;jul;317;2;286;1;success;yes
46;admin.;married;tertiary;no;3551;yes;no;cellular;14;aug;1;3;-1;0;unknown;no
28;services;single;tertiary;no;-2921;no;no;cellular;16;jan;155;1;-1;0;unknown;yes
30;admin.;single;unknown;no;3331;yes;no;telephone;17;may;174;2;-1;0;unknown;no
40;management;married;secondary;no;-118;no;no;unknown;12;may;82;1;-1;0;unknown;yes
34;management;married;tertiary;no;2580;yes;no;unknown;4;dec;205;2;3;1;unknown;no
44;unemployed;married;secondary;no;-2312;yes;no;cellular;5;jul;43;3;388;2;unknown;no
34;management;married;tertiary;no;4905;yes;no;cellular;11;may;101;3;253;2;unknown;yes
58;admin.;married;secondary;no;-2301;yes;no;cellular;22;mar;324;1;-1;0;failure;yes
48;management;married;unknown;no;3524;yes;no;unknown;11;jul;538;3;-1;0;unknown;no
48;technician;married;tertiary;no;-2176;yes;no;cellular;8;jul;231;2;-1;0;unknown;no
34;unknown;divorced;unknown;no;6774;yes;no;cellular;28;aug;20;1;-1;0;failure;no
67;management;married;tertiary;no;1135;no;no;unknown;18;may;295;1;-1;0;unknown;yes
36;blue-collar;married;tertiary;no;7202;yes;no;cellular;6;dec;592;6;397;0;failure;yes
33;technician;married;tertiary;no;-1106;no;no;unknown;7;may;182;1;-1;0;success;yes
48;blue-collar;married;secondary;no;22;yes;no;cellular;6;may;176;4;309;2;unknown;no
43;retired;married;secondary;no;4982;yes;no;cellular;14;may;1236;3;280;1;unknown;yes
31;management;single;secondary;no;-2928;no;no;cellular;20;jun;262;3;-1;0;unknown;no
65;admin.;married;primary;no;-747;yes;no;cellular;6;dec;426;5;191;1;unknown;yes
51;entrepreneur;married;secondary;no;2835;yes;no;cellular;4;aug;270;3;-1;0;failure;yes
41;blue-collar;divorced;secondary;no;-1706;yes;no;cellular;25;jul;64;2;-1;0;failure;no
67;services;divorced;secondary;no;2915;no;no;cellular;13;may;86;2;-1;0;unknown;yes
49;technician;single;unknown;no;1861;no;no;unknown;17;apr;284;1;-1;0;unknown;yes
40;blue-collar;married;tertiary;no;-3000;yes;no;cellular;12;jun;158;4;-1;0;unknown;no
66;technician;single;secondary;no;4253;yes;no;cellular;9;aug;134;3;199;2;unknown;no
48;admin.;married;secondary;no;-2437;no;yes;cellular;27;aug;5;1;384;2;unknown;no
47;management;married;secondary;no;3663;no;no;cellular;20;may;560;2;203;0;unknown;yes
36;admin.;married;secondary;no;1735;yes;no;unknown;3;apr;561;3;-1;0;unknown;no
41;technician;married;tertiary;no;-15;yes;no;cellular;11;may;160;3;-1;0;unknown;yes
36;services;married;secondary;no;-1966;yes;no;cellular;5;dec;313;1;-1;0;unknown;no
56;self-employed;married;secondary;no;2337;yes;no;unknown;3;jun;50;2;1;1;unknown;no
23;technician;divorced;tertiary;no;-1267;no;no;cellular;17;may;182;4;-1;0;unknown;no
56;retired;divorced;tertiary;no;4973;yes;no;cellular;24;may;150;4;-1;0;unknown;yes
31;unemployed;single;primary;no;5083;yes;no;unknown;9;apr;277;3;-1;0;unknown;yes
40;services;married;tertiary;no;6276;no;no;unknown;6;jun;164;1;-1;0;unknown;yes
37;technician;single;secondary;no;2192;no;no;cellular;18;aug;179;3;-1;0;unknown;yes
35;management;married;secondary;no;137;no;no;cellular;6;dec;91;3;-1;0;unknown;no
48;blue-collar;single;primary;no;459;yes;no;unknown;6;jun;12;5;-1;0;success;yes
40;management;married;secondary;no;239;no;no;cellular;22;may;647;1;-1;0;unknown;yes
33;blue-collar;single;secondary;no;2094;no;no;unknown;10;jul;3;2;-1;0;unknown;no
42;management;married;secondary;no;2659;yes;no;unknown;11;aug;85;4;-1;0;failure;no
33;management;single;tertiary;no;5044;no;no;telephone;14;mar;154;2;-1;0;unknown;yes
35;retired;divorced;tertiary;yes;1410;no;no;cellular;12;oct;99;2;-1;0;unknown;no
24;admin.;married;secondary;no;-2859;no;yes;cellular;25;sep;208;1;-1;0;unknown;yes
36;blue-collar;married;primary;no;127;yes;no;cellular;20;jun;160;2;-1;0;unknown;no
46;management;divorced;tertiary;no;6017;yes;no;cellular;18;jul;76;1;-1;0;unknown;no
41;technician;married;primary;no;-3000;yes;no;unknown;24;aug;23;2;-1;0;unknown;no
60;housemaid;single;tertiary;no;3567;yes;no;cellular;22;jul;38;2;-1;0;unknown;no
69;management;married;secondary;no;178;no;no;cellular;15;jan;173;1;-1;0;failure;yes
35;services;married;secondary;no;-1300;yes;no;telephone;10;apr;486;2;-1;0;unknown;yes
31;retired;married;secondary;no;2536;no;no;cellular;1;may;27;3;-1;0;unknown;no
53;blue-collar;married;primary;no;6032;yes;no;cellular;15;aug;293;1;166;2;unknown;yes
44;management;single;secondary;no;2371;yes;no;cellular;22;may;408;1;360;2;failure;yes
53;blue-collar;married;primary;no;562;no;no;cellular;2;jun;84;2;299;3;failure;no
45;unemployed;married;secondary;no;-2538;yes;no;unknown;20;aug;286;2;-1;0;unknown;no
38;blue-collar;married;secondary;no;1053;no;no;telephone;2;may;301;3;-1;0;unknown;no
38;housemaid;married;secondary;no;-2646;no;no;cellular;4;aug;319;1;-1;0;unknown;yes
45;admin.;single;secondary;no;420;yes;no;cellular;23;may;575;5;-1;0;unknown;no
38;blue-collar;divorced;secondary;no;1160;yes;no;unknown;24;may;132;1;-1;0;unknown;no
54;student;married;primary;no;-3000;yes;no;unknown;14;may;72;4;-1;0;failure;no
26;blue-collar;single;primary;no;5514;no;no;cellular;19;dec;204;2;-1;0;unknown;yes
54;admin.;single;primary;no;-2365;yes;yes;unknown;14;aug;16;4;141;1;unknown;no
20;management;married;tertiary;no;792;no;no;cellular;13;jan;105;5;306;0;unknown;yes
42;admin.;divorced;secondary;no;2951;yes;no;cellular;1;dec;558;2;96;2;unknown;yes
37;admin.;married;tertiary;no;5275;no;no;unknown;10;aug;197;2;-1;0;unknown;no
24;technician;married;secondary;no;-1026;no;no;cellular;14;apr;149;3;163;1;unknown;yes
18;student;single;secondary;no;-3000;yes;no;cellular;17;mar;80;5;-1;0;unknown;yes
28;technician;married;secondary;no;4585;yes;no;cellular;26;may;74;1;-1;0;unknown;yes
41;technician;single;tertiary;no;-2398;yes;no;cellular;16;jul;70;2;-1;0;unknown;no
34;services;divorced;secondary;no;2428;yes;no;cellular;15;jul;459;1;-1;0;unknown;yes
29;admin.;married;primary;no;2614;yes;no;cellular;11;may;1092;1;-1;0;unknown;yes
55;student;divorced;secondary;no;-3000;yes;no;cellular;23;may;198;2;-1;0;unknown;no
27;technician;married;secondary;no;-3000;no;no;cellular;12;may;21;1;-1;0;unknown;no
48;technician;married;secondary;no;-32;no;no;telephone;1;feb;361;3;-1;0;unknown;no
31;management;single;secondary;no;-3000;no;no;cellular;3;jun;544;2;-1;0;unknown;yes
28;blue-collar;divorced;secondary;no;-2664;yes;no;unknown;11;may;696;2;-1;0;unknown;yes
34;technician;married;secondary;no;1718;no;no;cellular;21;jun;257;3;-1;0;unknown;no
47;services;married;secondary;no;1084;yes;no;unknown;11;dec;183;4;-1;0;unknown;no
